filename,n64000_m256000__greedy_lsr10000x5_flat_explore
random_i0_n64000_m256000.hgr,9884.0
random_i10_n64000_m256000.hgr,9856.0
random_i11_n64000_m256000.hgr,9869.0
random_i12_n64000_m256000.hgr,9851.0
random_i13_n64000_m256000.hgr,9923.0
random_i14_n64000_m256000.hgr,9784.0
random_i15_n64000_m256000.hgr,9827.0
random_i16_n64000_m256000.hgr,9863.0
random_i17_n64000_m256000.hgr,9822.0
random_i18_n64000_m256000.hgr,9918.0
random_i19_n64000_m256000.hgr,9865.0
random_i1_n64000_m256000.hgr,9872.0
random_i20_n64000_m256000.hgr,9833.0
random_i21_n64000_m256000.hgr,9871.0
random_i22_n64000_m256000.hgr,9810.0
random_i23_n64000_m256000.hgr,9806.0
random_i24_n64000_m256000.hgr,9809.0
random_i25_n64000_m256000.hgr,9818.0
random_i26_n64000_m256000.hgr,9827.0
random_i27_n64000_m256000.hgr,9859.0
random_i28_n64000_m256000.hgr,9839.0
random_i29_n64000_m256000.hgr,9803.0
random_i2_n64000_m256000.hgr,9893.0
random_i3_n64000_m256000.hgr,9799.0
random_i4_n64000_m256000.hgr,9855.0
random_i5_n64000_m256000.hgr,9833.0
random_i6_n64000_m256000.hgr,9895.0
random_i7_n64000_m256000.hgr,9789.0
random_i8_n64000_m256000.hgr,9885.0
random_i9_n64000_m256000.hgr,9808.0
AVERAGE,9845.533333333333
