filename,n4000_m1024000__greedy_explore
random_i0_n4000_m1024000.hgr,0.763803860241752
random_i10_n4000_m1024000.hgr,0.7063061517732032
random_i11_n4000_m1024000.hgr,0.5461048421765751
random_i12_n4000_m1024000.hgr,0.5412009316648032
random_i13_n4000_m1024000.hgr,0.5616231208412437
random_i14_n4000_m1024000.hgr,0.6262046509180892
random_i15_n4000_m1024000.hgr,0.6703356677844111
random_i16_n4000_m1024000.hgr,0.7013178956238036
random_i17_n4000_m1024000.hgr,0.6698631773596292
random_i18_n4000_m1024000.hgr,0.7250830681365513
random_i19_n4000_m1024000.hgr,0.6119917449335512
random_i1_n4000_m1024000.hgr,0.6414839289210812
random_i20_n4000_m1024000.hgr,0.6280090626877204
random_i21_n4000_m1024000.hgr,0.6162039682546184
random_i22_n4000_m1024000.hgr,0.6417738010716854
random_i23_n4000_m1024000.hgr,0.584877197577132
random_i24_n4000_m1024000.hgr,0.5886808756585101
random_i25_n4000_m1024000.hgr,0.596299411459253
random_i26_n4000_m1024000.hgr,0.5908236717582348
random_i27_n4000_m1024000.hgr,0.6510666616371628
random_i28_n4000_m1024000.hgr,0.578139006432135
random_i29_n4000_m1024000.hgr,0.6306799129200339
random_i2_n4000_m1024000.hgr,0.5901707245819171
random_i3_n4000_m1024000.hgr,0.5352871188305982
random_i4_n4000_m1024000.hgr,0.5648527038137227
random_i5_n4000_m1024000.hgr,0.5761169596810514
random_i6_n4000_m1024000.hgr,0.5586137738442154
random_i7_n4000_m1024000.hgr,0.6006579853352607
random_i8_n4000_m1024000.hgr,0.5566902497731563
random_i9_n4000_m1024000.hgr,0.5473853062750037
AVERAGE,0.6133882477322034
