filename,n1024000_m1024000__greedy_lsr100000x5_flat_explore
random_i0_n1024000_m1024000.hgr,80081.0
random_i10_n1024000_m1024000.hgr,80031.0
random_i11_n1024000_m1024000.hgr,80321.0
random_i12_n1024000_m1024000.hgr,80142.0
random_i13_n1024000_m1024000.hgr,80343.0
random_i14_n1024000_m1024000.hgr,80079.0
random_i15_n1024000_m1024000.hgr,80151.0
random_i16_n1024000_m1024000.hgr,80009.0
random_i17_n1024000_m1024000.hgr,79950.0
random_i18_n1024000_m1024000.hgr,79965.0
random_i19_n1024000_m1024000.hgr,80278.0
random_i1_n1024000_m1024000.hgr,80013.0
random_i20_n1024000_m1024000.hgr,79890.0
random_i21_n1024000_m1024000.hgr,80040.0
random_i22_n1024000_m1024000.hgr,80236.0
random_i23_n1024000_m1024000.hgr,79944.0
random_i24_n1024000_m1024000.hgr,79895.0
random_i25_n1024000_m1024000.hgr,80091.0
random_i26_n1024000_m1024000.hgr,79954.0
random_i27_n1024000_m1024000.hgr,80230.0
random_i28_n1024000_m1024000.hgr,80062.0
random_i29_n1024000_m1024000.hgr,80018.0
random_i2_n1024000_m1024000.hgr,80043.0
random_i3_n1024000_m1024000.hgr,80131.0
random_i4_n1024000_m1024000.hgr,79752.0
random_i5_n1024000_m1024000.hgr,79985.0
random_i6_n1024000_m1024000.hgr,80021.0
random_i7_n1024000_m1024000.hgr,79978.0
random_i8_n1024000_m1024000.hgr,80088.0
random_i9_n1024000_m1024000.hgr,80010.0
AVERAGE,80057.7
