filename,n64000_m64000__greedy_lsr10000x5_flat_explore
random_i0_n64000_m64000.hgr,0.9023765996343693
random_i10_n64000_m64000.hgr,0.9013668267454747
random_i11_n64000_m64000.hgr,0.8997245179063361
random_i12_n64000_m64000.hgr,0.9081330868761552
random_i13_n64000_m64000.hgr,0.9003683241252302
random_i14_n64000_m64000.hgr,0.9058146015233142
random_i15_n64000_m64000.hgr,0.9040944300995942
random_i16_n64000_m64000.hgr,0.9050538833147529
random_i17_n64000_m64000.hgr,0.9098192658841066
random_i18_n64000_m64000.hgr,0.9035281146637266
random_i19_n64000_m64000.hgr,0.9002192982456141
random_i1_n64000_m64000.hgr,0.9047971846638266
random_i20_n64000_m64000.hgr,0.904033892061153
random_i21_n64000_m64000.hgr,0.899057127010538
random_i22_n64000_m64000.hgr,0.900831024930748
random_i23_n64000_m64000.hgr,0.9052534562211981
random_i24_n64000_m64000.hgr,0.8997260273972603
random_i25_n64000_m64000.hgr,0.9016212232866617
random_i26_n64000_m64000.hgr,0.905813097866078
random_i27_n64000_m64000.hgr,0.9042728773152393
random_i28_n64000_m64000.hgr,0.8995391705069125
random_i29_n64000_m64000.hgr,0.9046923498265473
random_i2_n64000_m64000.hgr,0.9029304029304029
random_i3_n64000_m64000.hgr,0.902488108305891
random_i4_n64000_m64000.hgr,0.9035681610247026
random_i5_n64000_m64000.hgr,0.9045513174866409
random_i6_n64000_m64000.hgr,0.9022320605054418
random_i7_n64000_m64000.hgr,0.9002184996358339
random_i8_n64000_m64000.hgr,0.9038880813953488
random_i9_n64000_m64000.hgr,0.9026369168356998
AVERAGE,0.9030883309408264
