filename,n64000_m64000__greedy_lsr100000x5_flat_explore
random_i0_n64000_m64000.hgr,5.496020317077637
random_i10_n64000_m64000.hgr,5.702552795410156
random_i11_n64000_m64000.hgr,6.981654644012451
random_i12_n64000_m64000.hgr,6.995660781860352
random_i13_n64000_m64000.hgr,7.09911847114563
random_i14_n64000_m64000.hgr,6.587939977645874
random_i15_n64000_m64000.hgr,6.93295955657959
random_i16_n64000_m64000.hgr,7.045194864273071
random_i17_n64000_m64000.hgr,6.960080623626709
random_i18_n64000_m64000.hgr,6.685995578765869
random_i19_n64000_m64000.hgr,6.779054164886475
random_i1_n64000_m64000.hgr,7.018722295761108
random_i20_n64000_m64000.hgr,6.955733299255371
random_i21_n64000_m64000.hgr,6.766517639160156
random_i22_n64000_m64000.hgr,7.04873514175415
random_i23_n64000_m64000.hgr,6.888756036758423
random_i24_n64000_m64000.hgr,6.949966430664063
random_i25_n64000_m64000.hgr,6.945062160491943
random_i26_n64000_m64000.hgr,6.858560562133789
random_i27_n64000_m64000.hgr,6.817132234573364
random_i28_n64000_m64000.hgr,6.8076887130737305
random_i29_n64000_m64000.hgr,6.786242723464966
random_i2_n64000_m64000.hgr,6.980979442596436
random_i3_n64000_m64000.hgr,6.912765026092529
random_i4_n64000_m64000.hgr,6.982521057128906
random_i5_n64000_m64000.hgr,6.874062061309815
random_i6_n64000_m64000.hgr,6.477169990539551
random_i7_n64000_m64000.hgr,6.513865470886231
random_i8_n64000_m64000.hgr,6.395744562149048
random_i9_n64000_m64000.hgr,6.607665300369263
AVERAGE,6.761804064114888
