filename,n1024000_m4000__greedy_explore
random_i0_n1024000_m4000.hgr,0.157149076461792
random_i10_n1024000_m4000.hgr,0.1379072666168213
random_i11_n1024000_m4000.hgr,0.1814370155334472
random_i12_n1024000_m4000.hgr,0.2201879024505615
random_i13_n1024000_m4000.hgr,0.1805536746978759
random_i14_n1024000_m4000.hgr,0.190932035446167
random_i15_n1024000_m4000.hgr,0.1688430309295654
random_i16_n1024000_m4000.hgr,0.1479389667510986
random_i17_n1024000_m4000.hgr,0.1587932109832763
random_i18_n1024000_m4000.hgr,0.2024009227752685
random_i19_n1024000_m4000.hgr,0.1796202659606933
random_i1_n1024000_m4000.hgr,0.1582090854644775
random_i20_n1024000_m4000.hgr,0.1813735961914062
random_i21_n1024000_m4000.hgr,0.1601991653442382
random_i22_n1024000_m4000.hgr,0.1599819660186767
random_i23_n1024000_m4000.hgr,0.180431842803955
random_i24_n1024000_m4000.hgr,0.1913301944732666
random_i25_n1024000_m4000.hgr,0.1543731689453125
random_i26_n1024000_m4000.hgr,0.1478610038757324
random_i27_n1024000_m4000.hgr,0.1800098419189453
random_i28_n1024000_m4000.hgr,0.1369740962982177
random_i29_n1024000_m4000.hgr,0.1580810546875
random_i2_n1024000_m4000.hgr,0.2098462581634521
random_i3_n1024000_m4000.hgr,0.1587436199188232
random_i4_n1024000_m4000.hgr,0.16038179397583
random_i5_n1024000_m4000.hgr,0.1730847358703613
random_i6_n1024000_m4000.hgr,0.19209885597229
random_i7_n1024000_m4000.hgr,0.1599302291870117
random_i8_n1024000_m4000.hgr,0.1481719017028808
random_i9_n1024000_m4000.hgr,0.1733510494232177
AVERAGE,0.1703398942947387
