filename,n64000_m64000__adaptiveGreedy_explore
random_i0_n64000_m64000.hgr,0.981263270589178
random_i10_n64000_m64000.hgr,0.9311313988955655
random_i11_n64000_m64000.hgr,0.7210807041183893
random_i12_n64000_m64000.hgr,0.6330012595900607
random_i13_n64000_m64000.hgr,0.706210372831272
random_i14_n64000_m64000.hgr,0.6720906505044825
random_i15_n64000_m64000.hgr,0.5452574262931136
random_i16_n64000_m64000.hgr,0.609819391732361
random_i17_n64000_m64000.hgr,0.5852007538381376
random_i18_n64000_m64000.hgr,0.5814358425204312
random_i19_n64000_m64000.hgr,0.7114580476021333
random_i1_n64000_m64000.hgr,0.7515400410677618
random_i20_n64000_m64000.hgr,0.7968841731029793
random_i21_n64000_m64000.hgr,0.6825351493776494
random_i22_n64000_m64000.hgr,0.7130214807587781
random_i23_n64000_m64000.hgr,0.6375105606814689
random_i24_n64000_m64000.hgr,0.8218856272470542
random_i25_n64000_m64000.hgr,0.8352601409005382
random_i26_n64000_m64000.hgr,0.7679681631163588
random_i27_n64000_m64000.hgr,0.6715868696634564
random_i28_n64000_m64000.hgr,0.8772206404086338
random_i29_n64000_m64000.hgr,0.6737976119492122
random_i2_n64000_m64000.hgr,0.6475362121318872
random_i3_n64000_m64000.hgr,0.6486643404164344
random_i4_n64000_m64000.hgr,0.637523575876339
random_i5_n64000_m64000.hgr,0.6895775300579775
random_i6_n64000_m64000.hgr,0.7429904452427445
random_i7_n64000_m64000.hgr,0.8407476399456951
random_i8_n64000_m64000.hgr,0.6858678385923875
random_i9_n64000_m64000.hgr,0.7742709716256874
AVERAGE,0.719144604355939
