filename,n256000_m64000__greedy_lsr100000x5_flat_explore
random_i0_n256000_m64000.hgr,0.9086803813346713
random_i10_n256000_m64000.hgr,0.9018051973814719
random_i11_n256000_m64000.hgr,0.9056884741387868
random_i12_n256000_m64000.hgr,0.9039912629070691
random_i13_n256000_m64000.hgr,0.9063872255489022
random_i14_n256000_m64000.hgr,0.9094646079807499
random_i15_n256000_m64000.hgr,0.9034633757961783
random_i16_n256000_m64000.hgr,0.9032772188464987
random_i17_n256000_m64000.hgr,0.9095180963807239
random_i18_n256000_m64000.hgr,0.9084711779448622
random_i19_n256000_m64000.hgr,0.9076
random_i1_n256000_m64000.hgr,0.9036793299431648
random_i20_n256000_m64000.hgr,0.9054534676941316
random_i21_n256000_m64000.hgr,0.9067305771919313
random_i22_n256000_m64000.hgr,0.9093812375249501
random_i23_n256000_m64000.hgr,0.9069027252834693
random_i24_n256000_m64000.hgr,0.9096011224694327
random_i25_n256000_m64000.hgr,0.9073025335320417
random_i26_n256000_m64000.hgr,0.9045531533326692
random_i27_n256000_m64000.hgr,0.9049327354260089
random_i28_n256000_m64000.hgr,0.9037300880577818
random_i29_n256000_m64000.hgr,0.9100899100899101
random_i2_n256000_m64000.hgr,0.9064647873294153
random_i3_n256000_m64000.hgr,0.9033571712355979
random_i4_n256000_m64000.hgr,0.9077626478481264
random_i5_n256000_m64000.hgr,0.9060636182902585
random_i6_n256000_m64000.hgr,0.9038537941994438
random_i7_n256000_m64000.hgr,0.9046534653465347
random_i8_n256000_m64000.hgr,0.906006006006006
random_i9_n256000_m64000.hgr,0.9029165001997603
AVERAGE,0.9060593963086849
