filename,n256000_m4000__greedy_lsr10000x5_flat_explore
random_i0_n256000_m4000.hgr,4.860975351662091
random_i10_n256000_m4000.hgr,4.516604238812066
random_i11_n256000_m4000.hgr,5.528000216145666
random_i12_n256000_m4000.hgr,5.81519732269433
random_i13_n256000_m4000.hgr,7.485072750941952
random_i14_n256000_m4000.hgr,7.564963546096202
random_i15_n256000_m4000.hgr,7.536080435382388
random_i16_n256000_m4000.hgr,7.481884374650995
random_i17_n256000_m4000.hgr,8.854525856202606
random_i18_n256000_m4000.hgr,9.09020686308212
random_i19_n256000_m4000.hgr,6.531522049403329
random_i1_n256000_m4000.hgr,7.175136787439583
random_i20_n256000_m4000.hgr,7.310765518712393
random_i21_n256000_m4000.hgr,7.146703151204871
random_i22_n256000_m4000.hgr,11.053626991093367
random_i23_n256000_m4000.hgr,9.05720986369675
random_i24_n256000_m4000.hgr,9.913237269417854
random_i25_n256000_m4000.hgr,10.632246681974948
random_i26_n256000_m4000.hgr,8.545692857809701
random_i27_n256000_m4000.hgr,8.901513270307502
random_i28_n256000_m4000.hgr,8.465991643823443
random_i29_n256000_m4000.hgr,8.06099281775449
random_i2_n256000_m4000.hgr,6.669301570245323
random_i3_n256000_m4000.hgr,6.603144777522559
random_i4_n256000_m4000.hgr,7.20350473182371
random_i5_n256000_m4000.hgr,6.910463853041877
random_i6_n256000_m4000.hgr,7.366924745929936
random_i7_n256000_m4000.hgr,9.389736074297122
random_i8_n256000_m4000.hgr,8.686790203232045
random_i9_n256000_m4000.hgr,8.158306156687532
AVERAGE,7.750544065702958
