filename,n4000_m4000__greedy_explore
random_i0_n4000_m4000.hgr,0.0468921661376953
random_i10_n4000_m4000.hgr,0.0437386035919189
random_i11_n4000_m4000.hgr,0.0454785823822021
random_i12_n4000_m4000.hgr,0.0345580577850341
random_i13_n4000_m4000.hgr,0.0471577644348144
random_i14_n4000_m4000.hgr,0.0464062690734863
random_i15_n4000_m4000.hgr,0.0490949153900146
random_i16_n4000_m4000.hgr,0.0450575351715087
random_i17_n4000_m4000.hgr,0.0332789421081543
random_i18_n4000_m4000.hgr,0.0345191955566406
random_i19_n4000_m4000.hgr,0.04345703125
random_i1_n4000_m4000.hgr,0.0442314147949218
random_i20_n4000_m4000.hgr,0.0457704067230224
random_i21_n4000_m4000.hgr,0.0333702564239501
random_i22_n4000_m4000.hgr,0.0558001995086669
random_i23_n4000_m4000.hgr,0.0475440025329589
random_i24_n4000_m4000.hgr,0.0782210826873779
random_i25_n4000_m4000.hgr,0.0352685451507568
random_i26_n4000_m4000.hgr,0.0334546566009521
random_i27_n4000_m4000.hgr,0.0331141948699951
random_i28_n4000_m4000.hgr,0.0337679386138916
random_i29_n4000_m4000.hgr,0.0466206073760986
random_i2_n4000_m4000.hgr,0.0347425937652587
random_i3_n4000_m4000.hgr,0.0393407344818115
random_i4_n4000_m4000.hgr,0.0444786548614501
random_i5_n4000_m4000.hgr,0.0335242748260498
random_i6_n4000_m4000.hgr,0.1042091846466064
random_i7_n4000_m4000.hgr,0.0452725887298584
random_i8_n4000_m4000.hgr,0.0441713333129882
random_i9_n4000_m4000.hgr,0.0558087825775146
AVERAGE,0.0452783505121866
