filename,n64000_m4000__greedy_explore
random_i0_n64000_m4000.hgr,0.7724021348016127
random_i10_n64000_m4000.hgr,1.051922352492524
random_i11_n64000_m4000.hgr,0.6544789314929363
random_i12_n64000_m4000.hgr,0.5501477977537925
random_i13_n64000_m4000.hgr,0.6186136157873469
random_i14_n64000_m4000.hgr,0.6904864735819779
random_i15_n64000_m4000.hgr,0.6560322721361329
random_i16_n64000_m4000.hgr,0.6089694637724384
random_i17_n64000_m4000.hgr,0.5411889285048563
random_i18_n64000_m4000.hgr,0.6172681255150223
random_i19_n64000_m4000.hgr,0.696171249640236
random_i1_n64000_m4000.hgr,0.680169066756697
random_i20_n64000_m4000.hgr,0.6072595462187789
random_i21_n64000_m4000.hgr,0.6570394522958057
random_i22_n64000_m4000.hgr,0.5982069433627315
random_i23_n64000_m4000.hgr,0.5862456318207491
random_i24_n64000_m4000.hgr,0.5774015893176839
random_i25_n64000_m4000.hgr,0.5236182939806544
random_i26_n64000_m4000.hgr,0.6337055991933132
random_i27_n64000_m4000.hgr,0.5514110008614361
random_i28_n64000_m4000.hgr,1.1163251503897673
random_i29_n64000_m4000.hgr,0.5407950414208234
random_i2_n64000_m4000.hgr,0.6886279466227727
random_i3_n64000_m4000.hgr,0.5527085221291033
random_i4_n64000_m4000.hgr,0.5659608023686088
random_i5_n64000_m4000.hgr,0.7469685954816115
random_i6_n64000_m4000.hgr,0.689912425866125
random_i7_n64000_m4000.hgr,0.47416561774467
random_i8_n64000_m4000.hgr,0.7643509014913568
random_i9_n64000_m4000.hgr,0.7055223948901335
AVERAGE,0.6572691955897234
