filename,n4000_m64000__greedy_lsr10000x5_flat_explore
random_i0_n4000_m64000.hgr,2.224054763859447
random_i10_n4000_m64000.hgr,2.330535774954598
random_i11_n4000_m64000.hgr,1.9278752617243233
random_i12_n4000_m64000.hgr,1.9202458547603594
random_i13_n4000_m64000.hgr,1.9888322502821123
random_i14_n4000_m64000.hgr,1.9419351604996027
random_i15_n4000_m64000.hgr,2.3816975226079733
random_i16_n4000_m64000.hgr,2.374935461488323
random_i17_n4000_m64000.hgr,2.3863230807716307
random_i18_n4000_m64000.hgr,2.1856232597416647
random_i19_n4000_m64000.hgr,1.9685815058437999
random_i1_n4000_m64000.hgr,2.1246364940217752
random_i20_n4000_m64000.hgr,2.02586676133002
random_i21_n4000_m64000.hgr,1.9799722877726553
random_i22_n4000_m64000.hgr,2.2983802060933636
random_i23_n4000_m64000.hgr,2.484958778684951
random_i24_n4000_m64000.hgr,2.3600256051246964
random_i25_n4000_m64000.hgr,2.6008539721307975
random_i26_n4000_m64000.hgr,2.367161221275184
random_i27_n4000_m64000.hgr,2.3736570695557906
random_i28_n4000_m64000.hgr,2.5552996028638035
random_i29_n4000_m64000.hgr,2.3191158600126873
random_i2_n4000_m64000.hgr,3.0298925813741215
random_i3_n4000_m64000.hgr,2.9373460413197363
random_i4_n4000_m64000.hgr,3.2374879021935272
random_i5_n4000_m64000.hgr,3.1088196540907695
random_i6_n4000_m64000.hgr,2.1800897061642495
random_i7_n4000_m64000.hgr,2.2850235640683665
random_i8_n4000_m64000.hgr,2.205147298100289
random_i9_n4000_m64000.hgr,2.192411425841756
AVERAGE,2.3432261976184128
