filename,n4000_m4000__greedy_lsr10000x5_flat_explore
random_i0_n4000_m4000.hgr,6.284764529037176
random_i10_n4000_m4000.hgr,5.2212375788011585
random_i11_n4000_m4000.hgr,7.965224599352657
random_i12_n4000_m4000.hgr,5.205524304009991
random_i13_n4000_m4000.hgr,6.389990774139616
random_i14_n4000_m4000.hgr,6.871558287073758
random_i15_n4000_m4000.hgr,7.253839709578338
random_i16_n4000_m4000.hgr,6.841049282265514
random_i17_n4000_m4000.hgr,7.2838927432964615
random_i18_n4000_m4000.hgr,7.434937184173213
random_i19_n4000_m4000.hgr,7.282774086643413
random_i1_n4000_m4000.hgr,7.533520273319155
random_i20_n4000_m4000.hgr,6.639616269591093
random_i21_n4000_m4000.hgr,7.030602955157032
random_i22_n4000_m4000.hgr,6.59827802411259
random_i23_n4000_m4000.hgr,7.769417175638588
random_i24_n4000_m4000.hgr,7.659409729289643
random_i25_n4000_m4000.hgr,6.004477466436415
random_i26_n4000_m4000.hgr,5.884099093805946
random_i27_n4000_m4000.hgr,5.334832030540529
random_i28_n4000_m4000.hgr,5.740091837335412
random_i29_n4000_m4000.hgr,6.040877856456182
random_i2_n4000_m4000.hgr,6.258995470001384
random_i3_n4000_m4000.hgr,6.299576429841806
random_i4_n4000_m4000.hgr,8.281251071374351
random_i5_n4000_m4000.hgr,7.641293907439358
random_i6_n4000_m4000.hgr,7.325357487922711
random_i7_n4000_m4000.hgr,5.43889040557727
random_i8_n4000_m4000.hgr,6.146072480068813
random_i9_n4000_m4000.hgr,7.780770968751097
AVERAGE,6.7147408003676885
