filename,greedy__pace23,adaptiveGreedy__pace23
heuristic_069.hgr,0.2886300086975097,0.5216097831726074
heuristic_070.hgr,0.409510850906372,0.7422730922698975
heuristic_071.hgr,0.4573595523834228,0.4705343246459961
heuristic_072.hgr,0.5981934070587158,1.0164215564727783
heuristic_073.hgr,0.7753746509552002,1.2325971126556396
heuristic_074.hgr,0.75710129737854,1.5939161777496338
heuristic_075.hgr,0.1721172332763672,0.2415757179260254
heuristic_076.hgr,1.21317458152771,2.7599661350250244
heuristic_077.hgr,1.1586453914642334,2.5575051307678223
heuristic_078.hgr,0.4285812377929687,0.6035306453704834
heuristic_079.hgr,0.2553474903106689,0.4993205070495605
heuristic_080.hgr,1.0358505249023438,2.460761070251465
heuristic_081.hgr,0.5427577495574951,0.9936840534210204
heuristic_082.hgr,0.8596746921539307,1.960573434829712
heuristic_083.hgr,0.3644375801086426,0.7306253910064697
heuristic_084.hgr,0.5738131999969482,1.037304162979126
heuristic_085.hgr,0.8001980781555176,1.7360272407531738
heuristic_086.hgr,1.1046533584594729,2.67739200592041
heuristic_087.hgr,0.5716519355773926,1.1084537506103516
heuristic_088.hgr,0.9233858585357666,1.8274402618408203
heuristic_089.hgr,1.1842288970947266,2.9475314617156982
heuristic_090.hgr,1.8530702590942385,4.848969459533691
heuristic_091.hgr,0.5210220813751221,0.9371287822723388
heuristic_092.hgr,1.2902581691741943,3.1821277141571045
heuristic_093.hgr,0.1961116790771484,0.192939281463623
heuristic_094.hgr,0.3289940357208252,0.5704030990600586
heuristic_095.hgr,0.7570381164550781,1.591618299484253
heuristic_096.hgr,0.4592354297637939,0.8142154216766357
heuristic_097.hgr,0.6174333095550537,1.0623884201049805
heuristic_098.hgr,0.5347135066986084,1.1216938495635986
heuristic_099.hgr,2.1862094402313232,5.93769645690918
heuristic_100.hgr,0.2404727935791015,0.3938250541687011
heuristic_102.hgr,0.5654451847076416,1.0545227527618408
heuristic_103.hgr,0.2069432735443115,0.2368559837341308
heuristic_104.hgr,0.7169828414916992,1.3863015174865725
heuristic_105.hgr,0.6078181266784668,1.1708621978759766
heuristic_106.hgr,0.7834420204162598,1.5454885959625244
heuristic_107.hgr,0.2270460128784179,0.7923808097839355
heuristic_108.hgr,0.4108836650848388,0.6863274574279785
heuristic_109.hgr,0.5296416282653809,8.25576639175415
heuristic_110.hgr,0.7500505447387695,1.847055196762085
heuristic_111.hgr,0.3873434066772461,0.507695198059082
heuristic_112.hgr,1.859951734542847,3.473201036453247
heuristic_113.hgr,0.936375379562378,1.7316057682037354
heuristic_114.hgr,0.7272026538848877,1.0078730583190918
heuristic_115.hgr,0.2399032115936279,0.2392976284027099
heuristic_116.hgr,0.3615028858184814,2.383981704711914
heuristic_117.hgr,0.3934240341186523,1.6894581317901611
heuristic_118.hgr,0.4277489185333252,1.724313735961914
heuristic_119.hgr,1.7703559398651123,3.308682680130005
heuristic_120.hgr,0.3506398200988769,0.349590539932251
heuristic_121.hgr,2.6648144721984863,5.149805307388306
heuristic_122.hgr,3.3373868465423584,12.22084641456604
heuristic_123.hgr,0.9625537395477296,1.5046889781951904
heuristic_124.hgr,0.2503976821899414,0.3360991477966308
heuristic_125.hgr,1.5659418106079102,2.431137561798096
heuristic_126.hgr,0.5017011165618896,0.6286861896514893
heuristic_127.hgr,1.5880851745605469,2.931426763534546
heuristic_128.hgr,0.6858491897583008,0.9000613689422607
heuristic_129.hgr,0.7226617336273193,1.2258968353271484
heuristic_130.hgr,0.924168586730957,1.312119483947754
heuristic_131.hgr,0.5477194786071777,2.474859476089477
heuristic_132.hgr,1.227200984954834,2.177288770675659
heuristic_133.hgr,5.52653694152832,13.083979606628418
heuristic_134.hgr,3.395663261413574,6.58715033531189
heuristic_135.hgr,2.4234883785247803,4.233272075653076
heuristic_136.hgr,0.5804634094238281,4.964781045913696
heuristic_137.hgr,0.5438888072967529,5.83217453956604
heuristic_138.hgr,0.4736926555633545,1.3560984134674072
heuristic_139.hgr,0.5403211116790771,0.7788164615631104
heuristic_140.hgr,0.4562821388244629,2.846865177154541
heuristic_141.hgr,1.9430859088897705,3.5424277782440186
heuristic_142.hgr,0.7848680019378662,1.2039921283721924
heuristic_143.hgr,0.7174193859100342,1.0773077011108398
heuristic_144.hgr,1.4662926197052002,3.4234836101531982
heuristic_145.hgr,0.3157479763031006,0.4269359111785888
heuristic_146.hgr,1.271944284439087,1.9466204643249512
heuristic_147.hgr,2.0131046772003174,3.6841557025909424
heuristic_148.hgr,4.120240688323975,8.49906301498413
heuristic_149.hgr,1.5829105377197266,2.7193026542663574
heuristic_150.hgr,1.1056056022644043,1.329420566558838
heuristic_151.hgr,2.4793174266815186,5.36316990852356
heuristic_152.hgr,2.516763210296631,5.347503185272217
heuristic_153.hgr,0.8322620391845703,1.2108488082885742
heuristic_154.hgr,0.3748228549957275,0.5347480773925781
heuristic_155.hgr,1.413845777511597,33.01021718978882
heuristic_156.hgr,1.38092303276062,32.23934888839722
heuristic_157.hgr,1.3629493713378906,34.14557647705078
heuristic_158.hgr,1.3333945274353027,35.83566117286682
heuristic_159.hgr,0.8143439292907715,1.3552064895629885
heuristic_160.hgr,1.793571949005127,2.757397174835205
heuristic_161.hgr,0.914858102798462,1.5489912033081057
heuristic_162.hgr,2.003257274627685,3.187374353408813
heuristic_163.hgr,0.8786232471466064,1.4261224269866943
heuristic_164.hgr,3.148872375488281,5.975695848464966
heuristic_165.hgr,0.7158021926879883,0.9869544506072998
heuristic_166.hgr,2.6431148052215576,4.968262910842896
heuristic_167.hgr,1.1425552368164062,2.1270554065704346
heuristic_168.hgr,1.175398826599121,2.0117201805114746
heuristic_169.hgr,0.8305442333221436,1.371589422225952
heuristic_170.hgr,1.679721117019653,3.135925054550171
heuristic_171.hgr,0.7700467109680176,8.715387105941772
heuristic_172.hgr,1.7359354496002195,17.72360134124756
heuristic_173.hgr,2.244551658630371,5.097544431686401
heuristic_174.hgr,2.212318420410156,4.335667133331299
heuristic_175.hgr,1.170427322387695,1.8568549156188965
heuristic_176.hgr,4.213824033737183,6.148907423019409
heuristic_177.hgr,0.9498698711395264,1.6536717414855957
heuristic_178.hgr,1.2798705101013184,2.2758054733276367
heuristic_179.hgr,1.2426130771636963,1.931993007659912
heuristic_180.hgr,2.7886204719543457,5.330418109893799
heuristic_181.hgr,5.563892126083374,11.390707015991213
heuristic_182.hgr,1.4328606128692627,2.357901334762573
heuristic_183.hgr,1.7586994171142578,2.681368827819824
heuristic_184.hgr,1.465402126312256,2.1613662242889404
heuristic_185.hgr,1.8670995235443115,2.718745946884156
heuristic_186.hgr,3.850484132766724,10.411926984786987
heuristic_187.hgr,3.1775381565093994,4.933739185333252
heuristic_188.hgr,5.625540733337402,9.60235333442688
heuristic_189.hgr,2.9754881858825684,4.443283319473267
heuristic_190.hgr,5.80156683921814,9.894553422927856
heuristic_191.hgr,3.747514963150024,5.718911170959473
heuristic_192.hgr,4.454854965209961,6.887040853500366
heuristic_193.hgr,4.575659513473511,7.125050783157349
heuristic_194.hgr,4.442514657974243,7.190194845199585
heuristic_195.hgr,8.145477294921875,15.10314130783081
heuristic_196.hgr,8.37779688835144,15.308340787887571
heuristic_197.hgr,7.008656740188599,10.711374044418337
heuristic_198.hgr,5.5695319175720215,8.225105285644531
heuristic_199.hgr,8.803929090499878,14.21746826171875
heuristic_200.hgr,7.329990386962891,12.527971506118774
AVERAGE,1.2911392060955564,3.3816966123916394
