filename,adaptivegreedy___hs_exact,adaptivegreedy_ku__hs_exact,adaptivegreedy_kv__hs_exact,adaptivegreedy_ku_kv__hs_exact,adaptivegreedy_ke__hs_exact,adaptivegreedy_ku_ke__hs_exact,adaptivegreedy_kv_ke__hs_exact,adaptivegreedy_ku_kv_ke__hs_exact,greedy___hs_exact,greedy_ku__hs_exact,greedy_kv__hs_exact,greedy_ku_kv__hs_exact,greedy_ke__hs_exact,greedy_ku_ke__hs_exact,greedy_kv_ke__hs_exact,greedy_ku_kv_ke__hs_exact
exact_047.hgr,0.0178368091583251,0.0373008251190185,0.1977994441986084,0.1595301628112793,0.1092450618743896,0.0827820301055908,0.3139619827270508,0.220484972000122,0.0501353740692138,0.0259826183319091,0.2112247943878173,0.1608052253723144,0.1287319660186767,0.2290174961090088,0.2746014595031738,0.331162691116333
exact_048.hgr,0.0359034538269043,0.0282642841339111,0.029860496520996,0.0251140594482421,0.1010529994964599,0.0226180553436279,0.029099702835083,0.0504460334777832,0.0465533733367919,0.015348196029663,0.0318167209625244,0.0356812477111816,0.0401132106781005,0.0468788146972656,0.0409362316131591,0.0425465106964111
exact_049.hgr,0.056814432144165,0.070023775100708,0.5672307014465332,0.4524078369140625,1.0484347343444824,0.9351656436920166,1.2660236358642578,1.2731468677520752,0.0740714073181152,0.042912483215332,0.5608668327331543,0.5422482490539551,0.8698043823242188,0.8670799732208252,1.2067465782165527,1.7062647342681885
exact_050.hgr,0.0467803478240966,0.0242502689361572,0.0235583782196044,0.0274217128753662,0.0198690891265869,0.0294620990753173,0.0764031410217285,0.0347449779510498,0.0546402931213378,0.0234167575836181,0.0364725589752197,0.084047794342041,0.0284085273742675,0.0315697193145751,0.0229058265686035,0.0389320850372314
exact_051.hgr,0.0311172008514404,0.0213692188262939,0.0271012783050537,0.0376253128051757,0.047842264175415,0.0373842716217041,0.0712604522705078,0.0684516429901123,0.0439658164978027,0.0151753425598144,0.0867466926574707,0.0610609054565429,0.0261092185974121,0.0301368236541748,0.0423512458801269,0.058488130569458
exact_052.hgr,0.0260560512542724,0.045302391052246,0.0243141651153564,0.0262646675109863,0.034050703048706,0.0272102355957031,0.0504102706909179,0.0495669841766357,0.0780518054962158,0.046767234802246,0.0370059013366699,0.0529429912567138,0.0288324356079101,0.0264437198638916,0.0307066440582275,0.0658354759216308
exact_053.hgr,0.0507547855377197,0.0283308029174804,0.1246204376220703,0.1230931282043457,0.5221602916717529,0.5968449115753174,0.5916705131530762,0.6303727626800537,0.0599441528320312,0.0252983570098876,0.1406917572021484,0.2042016983032226,0.5349087715148926,0.6139850616455078,0.6146466732025146,0.814875602722168
exact_054.hgr,0.0331912040710449,0.0234797000885009,0.0284032821655273,0.0215182304382324,0.0279479026794433,0.0441398620605468,0.0393025875091552,0.0403692722320556,0.0216157436370849,0.039548635482788,0.0426180362701416,0.0416717529296875,0.0266616344451904,0.0423171520233154,0.0413980484008789,0.051121711730957
exact_055.hgr,0.0243330001831054,0.020573616027832,0.0259222984313964,0.0309159755706787,0.0204439163208007,0.0282204151153564,0.0317413806915283,0.0358564853668212,0.0588579177856445,0.0162153244018554,0.0353028774261474,0.0579655170440673,0.0507309436798095,0.0247278213500976,0.0214524269104003,0.0530972480773925
exact_056.hgr,0.0556108951568603,0.048222541809082,0.1419906616210937,0.1434845924377441,0.6240954399108887,0.6941325664520264,0.7961335182189941,0.8013384342193604,0.0477700233459472,0.0315399169921875,0.1379048824310302,0.1926538944244384,0.6987552642822266,0.729015588760376,0.7164101600646973,0.994049310684204
